alpha,gen_error
1.3039370065700786,0.008091216829122434
1.3102362191622046,0.008037434557931274
1.3165354317543303,0.007964486548147666
1.3228346443464565,0.007959940102634323
1.3291338569385829,0.007615517065033611
1.3354330695307086,0.007346806561299421
1.3417322821228346,0.0074659573575674865
1.3480314947149603,0.007168200497618207
1.3543307073070867,0.007201934172174994
1.360629919899213,0.007115502216468951
1.3669291324913386,0.007039840911032775
1.3732283450834646,0.006842904313715696
1.3795275576755903,0.006716504930305773
1.3858267702677165,0.006557841358609728
1.3921259828598425,0.00661281768388228
1.3984251954519684,0.006478694926853293
1.4047244080440944,0.0062655837830790165
1.4110236206362203,0.006108218275582547
1.4173228332283463,0.0063031793072840766
1.4236220458204722,0.00600840127613485
1.4299212584125982,0.005925952735316633
1.4362204710047244,0.005846555517598149
1.4425196835968503,0.006050566646100528
1.4488188961889763,0.006012648540047404
1.4551181087811025,0.00584688136645824
1.4614173213732284,0.005829778445296798
1.4677165339653544,0.005607409528931275
1.4740157465574804,0.005763990032605699
1.4803149591496063,0.0056465751403667495
1.4866141717417325,0.005787158203083681
1.4929133843338582,0.005628864776738961
1.4992125969259842,0.0055557325040577555
1.50551180951811,0.005757072430553992
1.511811022110236,0.0055791406368544925
1.518110234702362,0.0058018244735492195
1.524409447294488,0.005716611758124935
1.530708659886614,0.0057821945828767166
1.53700787247874,0.005735708529846648
1.543307085070866,0.005864305497815915
1.549606297662992,0.005797376948175742
1.555905510255118,0.0059376833705826575
1.562204722847244,0.005954442530511147
1.5685039354393702,0.006068636947441226
1.574803148031496,0.005951000689589527
1.581102360623622,0.006156322967966045
1.587401573215748,0.0062396566882948375
1.593700785807874,0.006271013487722017
1.5999999984,0.006620733119631179
